Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,IsHoliday
21,2010-12-26,25532.31,0,82.07,4.13,212.32,6.66,2010,12,51,Regular
48,2010-08-01,13748.92,0,70.56,3.81,210.77,6.96,2010,8,30,Regular
20,2010-08-15,17887.52,0,55.07,2.96,216.67,5.62,2010,8,32,Regular
8,2012-09-09,25138.59,0,35.54,4.2,212.97,7.47,2012,9,36,Regular
7,2012-10-14,21577.61,1,72.33,4.43,224.9,8.77,2012,10,41,Holiday
3,2013-03-24,19760.71,0,31.85,3.06,215.58,7.05,2013,3,12,Regular
17,2011-02-06,21255.02,0,65.09,2.91,227.55,9.33,2011,2,5,Regular
33,2013-07-07,20897.07,0,72.29,3.18,222.35,7.38,2013,7,27,Regular
48,2012-11-25,12416.69,0,81.28,2.63,217.87,9.5,2012,11,47,Regular
12,2012-06-10,18253.69,0,99.39,4.25,222.2,8.52,2012,6,23,Regular
22,2010-08-01,28082.61,1,48.21,4.36,215.9,5.28,2010,8,30,Holiday
22,2011-01-16,16703.38,0,52.57,3.77,212.83,5.34,2011,1,2,Regular
46,2010-03-07,18408.49,0,53.88,4.03,229.28,9,2010,3,9,Regular
30,2013-08-04,17291.9,0,81.21,3.84,221.26,6.78,2013,8,31,Regular
38,2012-06-24,19564.92,0,95.23,3.25,210.15,5.95,2012,6,25,Regular
38,2010-04-11,17084.39,0,98.2,3.76,216.21,9.33,2010,4,14,Regular
45,2010-01-17,22433.71,0,96.21,4.17,213.19,9.92,2010,1,2,Regular
8,2010-10-24,20986.57,0,91.56,4.12,215.16,9.04,2010,10,42,Regular
27,2013-01-13,23867.74,0,99.37,2.66,211.11,8.63,2013,1,2,Regular
27,2013-10-13,14745.29,0,56.32,3.43,214.9,5,2013,10,41,Regular
34,2011-04-10,18298.3,1,96.38,3.29,223.66,5.53,2011,4,14,Holiday
21,2011-01-23,18871.39,0,83.27,4,226.41,8.35,2011,1,3,Regular
30,2011-03-13,22278.23,0,41.79,3.5,216.95,7.05,2011,3,10,Regular
33,2010-04-11,16033.89,0,33.18,3.2,220.45,5.1,2010,4,14,Regular
28,2012-01-29,24578.27,1,45.01,3.91,210.84,8.7,2012,1,4,Holiday
47,2012-03-18,25932.08,0,84.51,3.45,211.82,7.09,2012,3,11,Regular
33,2011-10-02,15055.64,0,74.22,3.01,221.04,8.29,2011,10,39,Regular
5,2012-08-19,17545.64,0,45.7,4.28,226.81,7.34,2012,8,33,Regular
48,2013-03-03,17340.34,0,81.93,2.73,211.76,5.13,2013,3,9,Regular
19,2010-11-21,33161.93,0,39.89,2.54,218.37,8.18,2010,11,46,Regular
4,2011-01-30,17850.5,0,87.53,2.79,229.41,8.94,2011,1,4,Regular
35,2010-12-12,28388.13,1,85.59,2.83,224.78,5.78,2010,12,49,Holiday
49,2011-05-08,13666.84,0,98.08,3.58,213.95,9.46,2011,5,18,Regular
17,2012-09-23,15051.75,0,40.52,3.75,215.7,5.91,2012,9,38,Regular
44,2012-10-14,16566.98,1,93.46,3.4,228.96,7.11,2012,10,41,Holiday
28,2011-07-24,15771.55,0,53.88,2.91,214.42,7.64,2011,7,29,Regular
30,2012-03-18,18660.51,0,59.12,2.76,218.82,6.57,2012,3,11,Regular
29,2012-01-01,16456.11,0,62.79,3.48,217.11,7.5,2012,1,52,Regular
46,2011-09-04,15903.29,0,73.88,3.63,219.8,8.59,2011,9,35,Regular
6,2010-01-10,25792.36,0,99.63,3.11,214.73,8.57,2010,1,1,Regular
35,2011-12-25,26118.97,0,72,2.94,223.37,9.61,2011,12,51,Regular
41,2011-08-07,24746.48,0,94.87,2.66,214.69,9.31,2011,8,31,Regular
37,2010-10-24,22619.99,0,47.85,2.55,222.04,9.93,2010,10,42,Regular
24,2012-12-09,20463.72,0,57.89,2.71,217.16,7.98,2012,12,49,Regular
29,2011-05-08,17514.85,0,65.31,3.98,215.03,7,2011,5,18,Regular
49,2013-03-03,15234.21,0,52.6,3.19,223.9,6.2,2013,3,9,Regular
46,2011-10-16,21814.98,0,98.38,2.55,229.3,6.22,2011,10,41,Regular
31,2010-10-17,14131.85,0,80.8,3.52,227.39,5.75,2010,10,41,Regular
35,2012-07-15,15030.4,0,63.52,3.57,211.74,8.63,2012,7,28,Regular
33,2012-08-26,25764.57,0,82.59,3.36,219.09,8.27,2012,8,34,Regular
21,2011-03-27,29503.25,0,62.72,2.72,223.9,6.46,2011,3,12,Regular
32,2010-08-22,21966.48,0,31.21,4.01,221.25,9.46,2010,8,33,Regular
23,2012-04-15,25532.29,1,68.02,3.88,224.53,7.76,2012,4,15,Holiday
33,2010-01-03,18770.76,0,73.76,3.29,229.5,5.35,2010,1,53,Regular
3,2012-06-24,13311.63,0,98.68,3.26,216.85,5.31,2012,6,25,Regular
18,2012-10-28,23060.86,0,32.86,2.81,225.42,5.72,2012,10,43,Regular
25,2011-02-27,22846.45,0,65.85,4.01,211.88,6.06,2011,2,8,Regular
42,2012-11-04,20358.34,1,36.87,3.7,227.39,9.44,2012,11,44,Holiday
31,2011-09-04,18788.12,0,40.43,2.67,225.57,8.89,2011,9,35,Regular
3,2011-04-17,24811.05,0,72.73,3.26,220.42,6.01,2011,4,15,Regular
40,2012-06-03,15071.33,0,46.21,4.31,226.42,6.24,2012,6,22,Regular
46,2012-09-02,16131.1,0,82.44,3.4,223.33,8.18,2012,9,35,Regular
24,2010-05-30,14959.47,0,65.99,3.15,221.04,9.36,2010,5,21,Regular
50,2012-10-28,20424.86,0,45.27,3.79,228.92,6.58,2012,10,43,Regular
32,2011-07-24,14560.53,0,64.57,2.91,212.61,7.63,2011,7,29,Regular
47,2012-06-17,16578.79,0,30.06,3.55,229.86,9.45,2012,6,24,Regular
22,2010-07-25,16471.22,0,90.39,3.84,213.09,8.85,2010,7,29,Regular
23,2012-05-27,18696.96,0,30.89,4.21,219.6,9.46,2012,5,21,Regular
2,2011-11-06,12563.13,0,30.49,3.89,214.63,6.39,2011,11,44,Regular
27,2010-06-13,20436.02,0,72.81,3.27,215.44,8.45,2010,6,23,Regular
42,2010-04-04,26236.52,0,98.15,4.04,222.64,5.57,2010,4,13,Regular
2,2010-09-05,20677.46,0,89.92,4.3,210.69,8.08,2010,9,35,Regular
26,2013-10-06,27706.61,0,47.64,3.46,228.81,6.52,2013,10,40,Regular
17,2010-06-13,26669.99,0,43.77,2.51,215.59,8.51,2010,6,23,Regular
40,2013-08-04,23888.68,0,73.83,4.26,215.45,5.71,2013,8,31,Regular
33,2011-10-23,20373.43,0,87.58,2.83,227.27,8.33,2011,10,42,Regular
9,2011-01-16,20112.5,1,55.35,2.75,225.3,8.54,2011,1,2,Holiday
43,2010-06-13,23819,0,60.26,3.12,223.43,9.29,2010,6,23,Regular
48,2012-11-25,18041.65,0,38.08,3.26,212.93,8.44,2012,11,47,Regular
39,2013-06-23,10587.4,0,40.7,4.1,225.39,7.61,2013,6,25,Regular
29,2010-06-27,22460.02,1,69.78,3.28,217.22,8.92,2010,6,25,Holiday
42,2013-09-15,14344.66,0,37.19,2.6,229.88,6.42,2013,9,37,Regular
26,2011-07-10,15189.29,0,44.14,3.77,223.42,8.39,2011,7,27,Regular
35,2013-03-03,20001.12,1,46.43,3.84,226.72,8.62,2013,3,9,Holiday
50,2011-03-27,19524.38,0,61.07,4.13,224.68,6.96,2011,3,12,Regular
25,2011-06-05,12939.62,0,33.19,3.3,221.88,9.94,2011,6,22,Regular
24,2013-06-02,20827.46,0,64.98,2.67,224.33,6.78,2013,6,22,Regular
13,2013-02-10,24830.7,0,95.01,3.61,221.95,5.42,2013,2,6,Regular
7,2010-10-24,14358.29,0,31.71,2.74,211.02,6.52,2010,10,42,Regular
36,2010-07-18,26362.42,0,74.17,2.53,216.91,5.5,2010,7,28,Regular
45,2013-02-24,12199.15,0,88.51,4.06,216.33,6.7,2013,2,8,Regular
20,2011-07-17,30586.62,1,51.87,3.31,224.28,5.64,2011,7,28,Holiday
1,2013-07-21,17943.7,0,39.21,3.55,221.52,7.2,2013,7,29,Regular
8,2011-01-09,20728.08,0,33.03,3.83,222.21,8.89,2011,1,1,Regular
46,2010-09-26,10539.83,0,75.07,3.3,226.94,5.34,2010,9,38,Regular
16,2010-10-17,19689.32,0,68.66,2.6,220.51,7.82,2010,10,41,Regular
14,2012-12-23,21142.41,0,46.05,3.01,214.37,5.22,2012,12,51,Regular
12,2010-07-18,19569.19,0,88.21,2.89,210.25,9.42,2010,7,28,Regular
23,2013-04-07,17184.59,0,81.49,4.45,213.19,9.61,2013,4,14,Regular
15,2012-07-01,15267.18,0,49.35,3.98,210.61,7.46,2012,7,26,Regular
28,2012-08-19,25652.63,0,82.74,3.4,214.74,8.85,2012,8,33,Regular
34,2013-07-28,20154.04,0,47.15,2.63,222.7,7.96,2013,7,30,Regular
2,2012-09-16,27703.76,0,77.27,2.73,213.03,6.7,2012,9,37,Regular
32,2013-05-05,17367.59,0,38.3,4.13,211.64,6.23,2013,5,18,Regular
23,2010-10-17,17826.03,1,78.46,4.39,229.42,8.79,2010,10,41,Holiday
22,2011-10-16,24077.97,0,46.71,2.56,229.94,7.15,2011,10,41,Regular
25,2013-01-20,11885.13,0,70.07,4.32,222.74,9.6,2013,1,3,Regular
22,2010-08-08,13932.68,0,42.07,3.26,212.17,9.88,2010,8,31,Regular
22,2013-03-31,25487.42,0,80.82,2.93,226.43,6.05,2013,3,13,Regular
49,2013-01-20,14140.33,1,34.26,2.7,220.78,7.81,2013,1,3,Holiday
42,2010-06-27,10904.74,0,41.58,4.04,213.64,7.68,2010,6,25,Regular
6,2012-03-11,29342.64,0,42.89,3.44,221.51,9.34,2012,3,10,Regular
15,2012-06-17,13030.91,0,32.89,4.16,210.79,8.45,2012,6,24,Regular
43,2011-01-23,20920.6,0,82.15,2.95,229.45,8.04,2011,1,3,Regular
37,2012-04-29,20345.43,0,98.67,3.86,226.52,8.4,2012,4,17,Regular
33,2012-01-08,5946.86,0,84.49,2.74,215.22,6.95,2012,1,1,Regular
8,2012-06-24,18663.41,0,90.24,2.68,218.38,9.8,2012,6,25,Regular
44,2011-07-17,22242.07,0,30.42,2.77,217.91,5.29,2011,7,28,Regular
44,2013-01-06,21771.55,0,38.25,4.12,227.23,5.15,2013,1,1,Regular
5,2012-04-15,24517.6,0,69.13,3.81,217.09,7.08,2012,4,15,Regular
39,2013-10-20,18062.54,0,98.45,2.83,210.96,5.77,2013,10,42,Regular
4,2010-12-26,23562.52,0,76.25,3.27,214.29,7.72,2010,12,51,Regular
6,2011-09-25,16553.35,0,56.19,4.03,214.31,5.05,2011,9,38,Regular
45,2012-08-12,12947.66,0,40.23,3.07,228.98,7.3,2012,8,32,Regular
32,2010-05-30,13511.36,0,40.7,4.34,228.48,6.47,2010,5,21,Regular
30,2010-08-22,12689.45,0,55.39,4.33,216.01,6.01,2010,8,33,Regular
47,2012-02-05,25047.93,0,79.97,3.61,210.06,7.22,2012,2,5,Regular
35,2010-12-05,12427.13,1,32.23,3.76,220.34,9.27,2010,12,48,Holiday
40,2012-06-17,21370.19,0,89.65,3.81,225.94,8.28,2012,6,24,Regular
16,2011-05-22,18670.38,0,95.91,3.02,215.37,5.8,2011,5,20,Regular
13,2011-08-07,19486.76,0,92.22,3.23,218.78,7.49,2011,8,31,Regular
50,2011-01-02,26818.04,1,93.91,2.77,213.46,9.66,2011,1,52,Holiday
42,2011-11-27,17807.86,0,31.07,4.35,216.55,7.2,2011,11,47,Regular
30,2012-05-13,23058.01,0,98.45,3.95,225.18,7.35,2012,5,19,Regular
19,2013-03-17,20187.82,0,55.64,2.59,218.57,9.71,2013,3,11,Regular
17,2010-11-07,19239.91,0,90.85,3.6,218.95,5.68,2010,11,44,Regular
19,2013-09-29,31499.85,0,43.08,3.19,225.79,8.68,2013,9,39,Regular
28,2012-08-12,12793.29,1,61.26,4.13,225.26,6.5,2012,8,32,Holiday
26,2012-01-01,26445.66,0,33.09,3.19,213.74,9.33,2012,1,52,Regular
37,2012-11-11,23282.03,1,32.81,3.79,218.31,5.27,2012,11,45,Holiday
26,2012-10-14,17602.38,0,96.03,2.83,226.98,9.95,2012,10,41,Regular
23,2012-01-08,28146.59,0,86.74,3.62,219.13,8.84,2012,1,1,Regular
9,2010-10-24,10759.45,0,67.09,3.09,223.24,6.42,2010,10,42,Regular
12,2013-03-10,17391.17,0,66.78,2.83,216.12,8.8,2013,3,10,Regular
1,2012-07-22,13957.59,0,82.41,3.74,211.19,9.61,2012,7,29,Regular
1,2010-11-28,22060.42,1,53.92,3.78,213.3,5.56,2010,11,47,Holiday
47,2012-05-27,14434.68,1,83.33,4.47,218.03,9.57,2012,5,21,Holiday
34,2010-02-14,22165.32,0,63.95,3.84,217.07,6.8,2010,2,6,Regular
32,2013-10-06,19067.82,0,74.65,3.53,227.91,5.03,2013,10,40,Regular
48,2010-04-18,17603.23,0,97.54,4.33,220.91,5.56,2010,4,15,Regular
25,2012-06-17,21943.24,1,62.99,4.16,222.54,9.42,2012,6,24,Holiday
40,2012-03-11,18656.89,0,59.29,3.6,223.77,9.91,2012,3,10,Regular
45,2010-09-12,14556.83,0,93.4,3.52,220.63,9.48,2010,9,36,Regular
1,2013-02-24,34006.86,0,93.18,4.38,225.39,7.21,2013,2,8,Regular
16,2012-05-20,17564.16,0,99.47,3.73,225.66,9.81,2012,5,20,Regular
39,2011-07-17,8911.95,0,68.56,3.93,217.03,7.03,2011,7,28,Regular
5,2013-09-01,15789.51,0,54.1,2.67,211.7,5.57,2013,9,35,Regular
22,2011-03-06,13663.62,0,46.83,3.94,229.73,6.7,2011,3,9,Regular
29,2011-05-15,24130.73,1,32.39,3.03,222.85,9.99,2011,5,19,Holiday
3,2013-08-11,21608.26,0,80.87,2.73,224.18,8.13,2013,8,32,Regular
12,2012-05-20,21993.56,0,46.34,4.2,225.13,6.7,2012,5,20,Regular
26,2013-01-27,18149.89,0,72.46,3.88,222.26,8.12,2013,1,4,Regular
16,2011-04-03,18603.25,0,94.16,3.32,219.42,7.15,2011,4,13,Regular
37,2010-07-25,18145.34,0,96.51,3.36,229.69,5.25,2010,7,29,Regular
22,2010-05-16,19594.03,0,30.31,2.89,224.55,6.01,2010,5,19,Regular
29,2013-08-04,24176.67,0,52.2,2.52,226.92,5.1,2013,8,31,Regular
14,2011-07-24,21680.38,0,88.62,3.2,218.79,6.27,2011,7,29,Regular
28,2012-01-15,22500.56,0,67.55,2.8,228.1,8.7,2012,1,2,Regular
5,2012-11-25,22497.79,0,86.53,3.34,224.64,5.97,2012,11,47,Regular
47,2012-07-08,24422.21,0,89.73,4.17,224.92,7.64,2012,7,27,Regular
49,2010-09-12,21440.75,0,60.98,2.73,211.74,8.51,2010,9,36,Regular
30,2012-07-08,21794.24,0,55.13,2.68,222.35,7.74,2012,7,27,Regular
46,2011-06-19,25944.03,0,61.88,4.3,216.7,5.08,2011,6,24,Regular
5,2011-09-11,16674.77,0,75.7,3.99,223.38,6.82,2011,9,36,Regular
12,2012-10-14,15721.29,0,55.7,2.61,221.36,7.21,2012,10,41,Regular
16,2011-09-04,14070.39,0,84.25,2.66,212.22,6.71,2011,9,35,Regular
26,2013-09-15,20914.57,0,93.28,3.87,220.6,7.73,2013,9,37,Regular
26,2013-05-12,10731.34,0,49.76,3.24,219.03,7.57,2013,5,19,Regular
48,2010-08-15,22310.77,0,97.55,3.95,225.53,5.94,2010,8,32,Regular
21,2011-02-06,19454.03,1,73.59,3.31,220.05,8.76,2011,2,5,Holiday
39,2010-07-11,25673.2,0,91.47,4.44,219.62,5.81,2010,7,27,Regular
36,2010-08-29,16640.41,0,37.27,3.89,224.39,7.29,2010,8,34,Regular
33,2012-05-20,18983.41,0,47.6,2.59,223.37,8.78,2012,5,20,Regular
30,2012-08-19,25611.02,0,52.47,3.16,229.84,8.49,2012,8,33,Regular
37,2011-03-27,26915.68,0,51.2,3.63,217.04,7.16,2011,3,12,Regular
23,2010-10-17,16599.24,0,42.03,2.78,223.77,8.94,2010,10,41,Regular
10,2011-08-14,20908.91,0,90.77,2.51,213.35,8.57,2011,8,32,Regular
5,2012-08-12,21472.09,0,59.3,2.66,226.09,6.92,2012,8,32,Regular
36,2013-08-04,21868.27,0,97.42,3.55,225.72,9.48,2013,8,31,Regular
34,2012-02-12,18687.12,0,70.84,3.76,224.52,5.71,2012,2,6,Regular
31,2010-04-11,26406.92,0,39.69,2.69,212.38,6.79,2010,4,14,Regular
10,2013-07-14,10551.48,0,68.21,3.83,229.75,8.49,2013,7,28,Regular
19,2011-04-24,17894.35,0,99.55,3.73,228.85,9.36,2011,4,16,Regular
32,2012-01-01,22239.65,0,69.56,4.38,217.4,6.61,2012,1,52,Regular
1,2012-11-11,22286.12,0,30.13,4.18,221.55,7.81,2012,11,45,Regular
5,2011-03-20,26763.8,0,95.32,4.39,227.78,5.06,2011,3,11,Regular
45,2010-10-10,25991.13,0,46.44,4.43,219.89,6.85,2010,10,40,Regular
4,2011-05-08,18572.29,0,78.2,3.38,221.98,6.65,2011,5,18,Regular
16,2011-01-23,26499.36,0,66.06,3.48,222.06,9.21,2011,1,3,Regular
24,2012-11-18,16429.79,0,52.78,3.06,222.99,5.37,2012,11,46,Regular
16,2010-06-20,24654.44,0,49.78,3.52,221.51,5.31,2010,6,24,Regular
2,2012-01-01,29052.61,0,95.01,2.8,218.12,7.21,2012,1,52,Regular
49,2012-07-22,26074.72,0,93.83,3.84,220.79,7.04,2012,7,29,Regular
28,2012-04-08,20528.85,0,65.92,2.55,227.43,5.81,2012,4,14,Regular
32,2013-02-03,18341.11,0,48.09,2.97,227.28,6.32,2013,2,5,Regular
27,2013-08-25,12357.04,0,37.16,2.92,225.45,9.87,2013,8,34,Regular
20,2010-02-28,21552.7,0,40.96,4.38,218.28,7.57,2010,2,8,Regular
24,2011-02-20,14423.91,0,66.56,2.79,225.72,5.44,2011,2,7,Regular
12,2012-05-20,16034.33,0,51.55,4.28,217.76,5.25,2012,5,20,Regular
50,2010-12-05,14046.27,0,32.94,2.75,223.28,5.21,2010,12,48,Regular
35,2010-12-19,17698.04,0,61.86,3.8,221.35,6.95,2010,12,50,Regular
33,2013-08-04,19860.15,0,82.23,3.14,216,9.33,2013,8,31,Regular
33,2011-05-01,21368.07,0,92.42,3.13,219.06,9.16,2011,5,17,Regular
43,2010-09-12,16997.47,0,70.97,4.5,226.61,6.84,2010,9,36,Regular
37,2010-08-01,25346.42,0,80.63,2.95,228.26,8.87,2010,8,30,Regular
12,2013-03-24,18958.97,0,55.48,2.91,214.11,8.76,2013,3,12,Regular
3,2011-03-06,16061.39,0,64.74,3.68,219.12,7.41,2011,3,9,Regular
1,2011-10-09,21131.46,0,81.07,3.98,218.67,7.02,2011,10,40,Regular
33,2013-07-21,29817.76,0,80.94,4.47,219.78,5.9,2013,7,29,Regular
40,2010-04-04,21675.8,0,59.72,3.9,229.53,6.39,2010,4,13,Regular
10,2013-02-17,18185.72,1,68.06,3.62,220.37,6.69,2013,2,7,Holiday
43,2013-02-17,12362.69,0,94.67,3.32,226.6,9.06,2013,2,7,Regular
44,2011-07-03,18902.94,0,74.24,3.69,223.28,7.76,2011,7,26,Regular
29,2010-02-21,21174.64,0,74.98,3.7,212.14,6,2010,2,7,Regular
13,2012-12-09,18062.1,0,84.92,2.94,223.91,5.48,2012,12,49,Regular
12,2010-09-05,11673.08,1,38.07,3.84,222.94,7.48,2010,9,35,Holiday
31,2010-11-28,15747.17,0,66.6,2.91,225.17,8.33,2010,11,47,Regular
46,2011-08-14,27272.69,0,97.16,3.48,211.49,9.09,2011,8,32,Regular
2,2010-07-11,27170.01,1,55.32,3.02,214.83,8.99,2010,7,27,Holiday
50,2013-09-29,15566.8,0,50.64,3.13,225.39,9.12,2013,9,39,Regular
35,2013-08-18,23363.78,0,72.08,3.73,217.41,7.24,2013,8,33,Regular
23,2010-12-19,14107.14,0,45.48,2.63,228.22,9.33,2010,12,50,Regular
17,2011-12-25,27021.58,0,68.92,2.52,220.35,7.22,2011,12,51,Regular
26,2013-03-31,21226.18,1,40.9,2.76,210.02,5.84,2013,3,13,Holiday
8,2011-12-04,24748.21,0,70.59,2.84,223.98,6.99,2011,12,48,Regular
29,2010-07-18,11424.53,0,72.17,2.9,220.27,6.7,2010,7,28,Regular
26,2012-06-03,23388.19,1,59.29,4.05,216.34,6.96,2012,6,22,Holiday
10,2011-07-24,19961.63,0,56.79,3.39,210.41,8.29,2011,7,29,Regular
26,2010-03-07,24259.65,0,47.18,3.44,213.97,8.28,2010,3,9,Regular
34,2012-01-08,24574.34,0,53.16,3.79,213.23,6.12,2012,1,1,Regular
41,2013-03-10,20328.92,0,64.88,3.96,221.66,6.58,2013,3,10,Regular
7,2010-01-03,16995.85,1,47.34,2.51,225.39,7.98,2010,1,53,Holiday
4,2010-09-26,23898.48,0,84.8,4.21,214.69,5.42,2010,9,38,Regular
50,2010-05-23,19699.23,0,79.63,4.48,223.95,8.44,2010,5,20,Regular
45,2011-03-27,15636.08,0,48.85,2.74,228,5.89,2011,3,12,Regular
11,2010-04-11,15399.24,0,36.82,3.8,222.43,9.25,2010,4,14,Regular
29,2012-07-08,12614.18,0,30.01,2.5,225.51,7.01,2012,7,27,Regular
36,2013-08-04,17448.54,0,71.77,2.6,214.08,6.1,2013,8,31,Regular
25,2011-02-27,25513.46,0,44.8,3.07,211.5,8.34,2011,2,8,Regular
21,2012-10-28,20889.15,0,30.88,4.19,217.31,7.77,2012,10,43,Regular
36,2012-08-19,17351.16,0,55.14,3.81,224.18,5.86,2012,8,33,Regular
10,2011-08-28,24024.28,0,97.34,3.39,223.72,9.14,2011,8,34,Regular
37,2012-01-01,15837.62,0,78.3,3.38,229.1,7.27,2012,1,52,Regular
9,2010-08-22,20476.75,0,90.04,3.43,222.6,5.76,2010,8,33,Regular
24,2012-05-13,19101.85,0,40.13,3.12,218.23,8.98,2012,5,19,Regular
35,2012-02-05,23895.65,1,35.13,4.26,225.94,5.67,2012,2,5,Holiday
49,2013-05-12,12113.86,0,30.81,3.64,213.06,9.84,2013,5,19,Regular
35,2010-08-15,15749.01,0,96.9,3.47,226.26,7.21,2010,8,32,Regular
48,2011-11-13,11808.77,0,51.01,3.43,217.32,8.64,2011,11,45,Regular
36,2011-02-27,18702.02,1,62.17,4.37,213.08,7.26,2011,2,8,Holiday
18,2010-03-07,26057.14,0,57.62,3.95,213.24,5.94,2010,3,9,Regular
49,2013-06-23,17472.76,0,81.13,2.79,229.67,8.79,2013,6,25,Regular
39,2011-08-07,17446.58,0,51.7,3.37,222.46,6.45,2011,8,31,Regular
32,2011-03-27,24358.62,0,67.48,3.08,213.49,8.41,2011,3,12,Regular
24,2011-06-19,25342.75,0,99.69,4.47,215.37,6.29,2011,6,24,Regular
23,2010-01-03,19557.14,0,61.08,3.33,217.44,6.21,2010,1,53,Regular
32,2012-07-15,23423.57,0,68.59,2.64,211.12,7.29,2012,7,28,Regular
37,2011-07-10,14615.23,0,65.18,3.32,212.17,9.08,2011,7,27,Regular
12,2010-04-11,26889.87,0,86.22,3.14,225.24,8.07,2010,4,14,Regular
49,2010-07-11,30743.53,0,48.68,3.7,225.74,5.32,2010,7,27,Regular
13,2010-06-06,22606.08,0,41.93,2.95,229.76,8.67,2010,6,22,Regular
23,2012-01-29,9578.34,0,82.79,2.57,211.35,7.9,2012,1,4,Regular
25,2012-01-15,17208.85,0,59.09,2.69,227.78,8.12,2012,1,2,Regular
35,2012-10-07,23064.13,1,93.96,3.07,216.34,6.77,2012,10,40,Holiday
41,2012-02-26,17892.59,0,75.09,3.2,216.56,7.78,2012,2,8,Regular
30,2011-11-13,26360.99,0,69.5,4.17,212.55,6.86,2011,11,45,Regular
17,2012-09-09,22940.79,0,34.93,3.04,229.73,5.41,2012,9,36,Regular
49,2012-09-16,16467.62,0,81.13,2.56,229.62,9.22,2012,9,37,Regular
20,2012-08-26,20161.32,0,78.02,4.06,227.3,8.39,2012,8,34,Regular
48,2010-07-11,15530.83,0,74.81,4.24,211.82,8.35,2010,7,27,Regular
25,2010-10-17,19087.08,0,48.75,3.48,226.83,5.97,2010,10,41,Regular
22,2011-11-20,17227.03,0,96.27,3.07,222.69,8.32,2011,11,46,Regular
13,2011-02-27,25873.81,0,52.52,4.04,212.58,6.16,2011,2,8,Regular
19,2012-05-06,30580.06,0,40.66,2.52,215.24,8.44,2012,5,18,Regular
49,2011-03-20,12844.06,0,99.1,4.35,223.78,6.67,2011,3,11,Regular
36,2010-08-01,10383.92,0,82.24,4.23,226.07,5.79,2010,8,30,Regular
12,2011-07-17,18774.14,0,59.04,3.59,226.96,9.53,2011,7,28,Regular
41,2010-03-07,12407.92,0,95.51,3.06,220.88,5.52,2010,3,9,Regular
19,2010-02-21,20231.06,0,36.38,2.57,220.69,8.81,2010,2,7,Regular
12,2012-11-04,23744.68,0,36.14,4.5,223.68,5.51,2012,11,44,Regular
9,2011-02-13,27470.71,0,77.77,4.02,225.55,8.42,2011,2,6,Regular
7,2013-05-26,21006.97,0,42.46,3.18,213.41,5.55,2013,5,21,Regular
28,2013-10-06,19034.22,0,94.2,2.54,224.8,7.54,2013,10,40,Regular
14,2013-10-13,10108.08,0,88.83,3.78,216.83,5.94,2013,10,41,Regular
31,2010-07-25,20130.93,0,51.45,4.47,217.68,9.33,2010,7,29,Regular
19,2012-10-07,20356.44,0,92.22,3.91,211.55,7.01,2012,10,40,Regular
47,2010-05-16,23194.78,0,33,2.67,221.77,5.08,2010,5,19,Regular
16,2010-11-28,16457.56,0,68.4,3.3,211.87,8.14,2010,11,47,Regular
5,2012-06-24,17824.74,0,95.49,2.72,228.26,7.23,2012,6,25,Regular
35,2010-09-12,12609.99,0,89.88,4.32,222.42,9.3,2010,9,36,Regular
12,2012-06-17,8543.54,0,54.93,3.16,229.81,7.17,2012,6,24,Regular
25,2012-07-08,14457.51,0,42.8,3.97,214.91,7.06,2012,7,27,Regular
21,2011-11-27,12148.37,0,44.74,2.67,223.59,7.27,2011,11,47,Regular
36,2011-01-09,21683.56,0,66.02,2.76,229.29,9.3,2011,1,1,Regular
23,2012-04-29,17409.33,0,71.77,3.86,215.97,7.93,2012,4,17,Regular
16,2010-06-20,17308.81,0,32.3,4.19,211.93,8.35,2010,6,24,Regular
39,2012-07-01,15077.93,0,58.95,2.9,222.68,8.6,2012,7,26,Regular
45,2010-02-28,3837.17,0,88.13,3.34,217.32,9.69,2010,2,8,Regular
42,2010-08-22,27541.55,0,61.1,3.74,215.46,9.19,2010,8,33,Regular
39,2010-10-24,14998.65,0,41.84,4.09,229.87,9.64,2010,10,42,Regular
14,2011-05-29,17937.9,0,96.84,3.76,225.08,6.72,2011,5,21,Regular
31,2011-10-16,12725.54,0,48.64,2.69,219.71,6.07,2011,10,41,Regular
5,2010-05-30,24859.65,1,85.89,3.59,211,6.02,2010,5,21,Holiday
35,2011-05-01,20717.14,0,43.57,4.27,213.83,9.29,2011,5,17,Regular
23,2012-06-24,15868.17,0,59.62,4.24,215.98,9.15,2012,6,25,Regular
29,2011-10-16,18038.85,0,64.33,3.67,219.74,8.25,2011,10,41,Regular
43,2013-09-15,28390.9,0,65.04,4.49,219.94,5.31,2013,9,37,Regular
11,2010-08-08,19635.15,0,66.15,2.71,210.49,6.59,2010,8,31,Regular
18,2012-01-08,19091.33,0,45.75,3.46,228.87,8.67,2012,1,1,Regular
47,2012-09-30,15293.09,0,66.11,4.05,220.86,6.24,2012,9,39,Regular
12,2010-01-03,10527.09,1,63.72,2.78,210.39,8.12,2010,1,53,Holiday
9,2011-05-15,19199.81,0,44.61,4.45,224.03,7.71,2011,5,19,Regular
10,2013-05-12,21627.43,0,99.17,3.21,211.43,6.31,2013,5,19,Regular
